"id","year","state_name","state_code","district_name","district_code","registration_circles","murder","infancticide","rape","assault_on_women","insult_the_modesty_of_women","kidnapping_and_abduction","foeticide","abetment_of_suicide_of_child","exposure_and_abandonment","procuration_of_minor_girls","importation_of_girls_from_foreign_country","buying_of_minors_for_prstn","selling_of_minors_for_prstn","prohibition_of_child_marriage","transplantation_of_human_organs","child_labour_prohibition_and_regulation","immoral_traffic_prevention","justice_care_and_protection_of_children","protection_of_children_from_sexual_offences","attempt_to_commit_murder","unnatural_offences","human_trafficking","other_crimes_committed_against_children"
672,"2016","Uttar Pradesh","09","Ambedkar Nagar","121","Ambedkar Nagar",4.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
673,"2016","Uttar Pradesh","09","Amethi","640","Amethi",7.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0
674,"2016","Uttar Pradesh","09","Amroha","154","Amroha",5.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0
675,"2016","Uttar Pradesh","09","Auraiya","122","Auraiya",9.0,0.0,0.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,2.0
676,"2016","Uttar Pradesh","09","Azamgarh","123","Azamgarh",12.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,10.0,0.0,2.0
677,"2016","Uttar Pradesh","09","Budaun","133","Badaun",7.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,9.0
678,"2016","Uttar Pradesh","09","Baghpat","124","Baghpat",6.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,9.0,0.0,4.0
679,"2016","Uttar Pradesh","09","Bahraich","125","Bahraich",5.0,2.0,0.0,0.0,0.0,121.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,7.0,0.0,0.0
680,"2016","Uttar Pradesh","09","Ballia","126","Ballia",4.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,5.0,0.0,0.0
681,"2016","Uttar Pradesh","09","Balrampur","127","Balrampur",4.0,0.0,0.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,1.0
682,"2016","Uttar Pradesh","09","Banda","128","Banda",4.0,0.0,0.0,0.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,0.0,0.0
683,"2016","Uttar Pradesh","09","Barabanki","129","Barabanki",5.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0
684,"2016","Uttar Pradesh","09","Bareilly","130","Bareilly",22.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,12.0,0.0,9.0
685,"2016","Uttar Pradesh","09","Basti","131","Basti",6.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,6.0
686,"2016","Uttar Pradesh","09","Bijnor","132","Bijnor",23.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,3.0,0.0,0.0
687,"2016","Uttar Pradesh","09","Bulandshahr","134","Bulandshahar",9.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0,0.0,0.0
688,"2016","Uttar Pradesh","09","Chandauli","135","Chandoli",2.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,2.0,0.0,1.0
689,"2016","Uttar Pradesh","09","Chitrakoot","136","Chitrakoot",4.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,2.0
690,"2016","Uttar Pradesh","09","Deoria","137","Deoria",1.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,0.0,0.0
691,"2016","Uttar Pradesh","09","Etah","138","Etah",14.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,14.0,0.0,0.0
692,"2016","Uttar Pradesh","09","Etawah","139","Etawah",7.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,9.0,1.0,2.0
693,"2016","Uttar Pradesh","09","Ayodhya","140","Faizabad",6.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0
694,"2016","Uttar Pradesh","09","Farrukhabad","141","Fatehgarh",7.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0
695,"2016","Uttar Pradesh","09","Fatehpur","142","Fatehpur",3.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,2.0,0.0,70.0
696,"2016","Uttar Pradesh","09","Firozabad","143","Firozabad",6.0,3.0,0.0,0.0,0.0,191.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,7.0,1.0,1.0
697,"2016","Uttar Pradesh","09","Lucknow","162","G. R. P.",0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0
698,"2016","Uttar Pradesh","09","Gautam Buddha Nagar","144","Gautambudh Nagar",7.0,2.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,5.0,11.0,1.0,21.0
699,"2016","Uttar Pradesh","09","Ghaziabad","145","Ghaziabad",7.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,10.0,1.0,0.0
700,"2016","Uttar Pradesh","09","Ghazipur","146","Ghazipur",12.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,3.0,0.0,4.0
701,"2016","Uttar Pradesh","09","Gonda","147","Gonda",8.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,0.0,0.0
702,"2016","Uttar Pradesh","09","Gorakhpur","148","Gorakhpur",2.0,1.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,157.0,0.0,7.0,1.0,12.0
703,"2016","Uttar Pradesh","09","Hamirpur","149","Hamirpur",3.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,1.0,0.0,23.0
704,"2016","Uttar Pradesh","09","Hapur","661","Hapur",4.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,8.0,0.0,0.0
705,"2016","Uttar Pradesh","09","Hardoi","150","Hardoi",0.0,1.0,0.0,0.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,5.0,1.0,0.0
706,"2016","Uttar Pradesh","09","Hathras","163","Hathras",10.0,0.0,0.0,0.0,0.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,4.0,0.0,4.0
707,"2016","Uttar Pradesh","09","Jalaun","151","Jalaun",8.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,5.0,0.0,21.0
708,"2016","Uttar Pradesh","09","Jaunpur","152","Jaunpur",12.0,1.0,0.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,0.0,3.0
709,"2016","Uttar Pradesh","09","Jhansi","153","Jhansi",3.0,1.0,0.0,0.0,0.0,109.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0
710,"2016","Uttar Pradesh","09","Kannauj","155","Kannauj",7.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,0.0,0.0
711,"2016","Uttar Pradesh","09","Kanpur Dehat","156","Kanpur Dehat",1.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,0.0
712,"2016","Uttar Pradesh","09","Kanpur Nagar","157","Kanpur Nagar",2.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,146.0,0.0,12.0,0.0,2.0
713,"2016","Uttar Pradesh","09","Kasganj","633","Kasganj",2.0,2.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,10.0
714,"2016","Uttar Pradesh","09","Kaushambi","158","Kaushambi",1.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,7.0,0.0,1.0
715,"2016","Uttar Pradesh","09","Kheri","159","Khiri",7.0,2.0,0.0,0.0,0.0,241.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,6.0,2.0,2.0
716,"2016","Uttar Pradesh","09","Kushi Nagar","160","Kushi Nagar",7.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,0.0,7.0,0.0,0.0
717,"2016","Uttar Pradesh","09","Lalitpur","161","Lalitpur",2.0,0.0,0.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,1.0
718,"2016","Uttar Pradesh","09","Lucknow","162","Lucknow",12.0,1.0,0.0,0.0,0.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,102.0,0.0,14.0,0.0,7.0
719,"2016","Uttar Pradesh","09","Maharajganj","164","Maharajganj",7.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,0.0,0.0
720,"2016","Uttar Pradesh","09","Mahoba","165","Mahoba",7.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,2.0
721,"2016","Uttar Pradesh","09","Mainpuri","166","Mainpuri",2.0,0.0,0.0,0.0,0.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0
722,"2016","Uttar Pradesh","09","Mathura","167","Mathura",12.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,28.0
723,"2016","Uttar Pradesh","09","Mau","168","Mau",3.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2.0
724,"2016","Uttar Pradesh","09","Meerut","169","Meerut",32.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,72.0,0.0,61.0,0.0,2.0
725,"2016","Uttar Pradesh","09","Mirzapur","170","Mirzapur",1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0
726,"2016","Uttar Pradesh","09","Moradabad","171","Moradabad",6.0,1.0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,10.0,0.0,2.0
727,"2016","Uttar Pradesh","09","Muzaffarnagar","172","Muzaffarnagar",11.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,23.0,0.0,0.0
728,"2016","Uttar Pradesh","09","Pilibhit","173","Pilibhit",8.0,0.0,0.0,0.0,0.0,66.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,2.0,1.0,0.0
729,"2016","Uttar Pradesh","09","Pratapgarh","174","Pratapgarh",4.0,0.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,2.0,0.0,0.0
730,"2016","Uttar Pradesh","09","Rae Bareli","175","Raibareilly",2.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
731,"2016","Uttar Pradesh","09","Rampur","176","Rampur",2.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
732,"2016","Uttar Pradesh","09","Saharanpur","177","Saharanpur",10.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,10.0,0.0,5.0
733,"2016","Uttar Pradesh","09","Sambhal","659","Sambhal",7.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,18.0,0.0,2.0
734,"2016","Uttar Pradesh","09","Sant Kabeer Nagar","178","Sant Kabirnagar",6.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,0.0
735,"2016","Uttar Pradesh","09","Shahjahanpur","180","Shahjahanpur",18.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,5.0,0.0,1.0
736,"2016","Uttar Pradesh","09","Shamli","660","Shamli",1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,76.0,0.0,0.0
737,"2016","Uttar Pradesh","09","Shravasti","181","Shrawasti",4.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0
738,"2016","Uttar Pradesh","09","Siddharth Nagar","182","Sidharthnagar",2.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0
739,"2016","Uttar Pradesh","09","Sitapur","183","Sitapur",1.0,0.0,0.0,0.0,0.0,244.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,7.0,0.0,0.0
740,"2016","Uttar Pradesh","09","Sonbhadra","184","Sonbhadra",1.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,1.0,0.0
741,"2016","Uttar Pradesh","09","Bhadohi","179","Bhadohi",4.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,4.0
742,"2016","Uttar Pradesh","09","Sultanpur","185","Sultanpur",2.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,5.0
743,"2016","Uttar Pradesh","09","Unnao","186","Unnao",12.0,0.0,0.0,0.0,0.0,259.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,79.0,0.0,4.0,0.0,2.0
744,"2016","Uttar Pradesh","09","Varanasi","187","Varanasi",8.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,23.0,0.0,0.0
745,"2016","Uttarakhand","05","Almora","045","Almora",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
746,"2016","Uttarakhand","05","Bageshwar","046","Bageshwar",1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
747,"2016","Uttarakhand","05","Chamoli","047","Chamoli",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
748,"2016","Uttarakhand","05","Champawat","048","Champawat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
749,"2016","Uttarakhand","05","Dehradun","049","Dehradun",3.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,46.0,0.0,3.0,0.0,3.0
750,"2016","Uttarakhand","05","Haridwar","050","Haridwar",0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0
751,"2016","Uttarakhand","05","Nainital","051","Nainital",0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0
752,"2016","Uttarakhand","05","Pauri Garhwal","052","Pauri Garhwal",0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
753,"2016","Uttarakhand","05","Pithoragarh","053","Pithoragarh",0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
754,"2016","Uttarakhand","05","Rudra Prayag","054","Rudra Prayag",0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
755,"2016","Uttarakhand","05","Tehri Garhwal","055","Tehri Garhwal",0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
756,"2016","Uttarakhand","05","Udam Singh Nagar","056","Udhamsingh Nagar",0.0,0.0,0.0,0.0,0.0,201.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
757,"2016","Uttarakhand","05","Uttar Kashi","057","Uttarkashi",0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
758,"2016","West Bengal","19","24 Paraganas North","303","North 24 Parganas",5.0,0.0,"","","",236.0,0.0,0.0,0.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,131.0,5.0,2.0,5.0,87.0
759,"2016","West Bengal","19","24 Paraganas South","304","South 24 Parganas (Old)",7.0,0.0,"","","",719.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,0.0,3.0,1.0,280.0,0.0,0.0,12.0,37.0
760,"2016","West Bengal","19","Alipurduar","664","Alipurduar",2.0,0.0,"","","",53.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,0.0,10.0,0.0
761,"2016","West Bengal","19","Paschim Bardhaman","704","Asansol-Durgapur Pc",3.0,0.0,"","","",62.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,2.0,0.0,11.0
762,"2016","West Bengal","19","Bankura","305","Bankura",1.0,0.0,"","","",45.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
763,"2016","West Bengal","19","24 Paraganas North","303","Barrackpur Pc",2.0,0.0,"","","",92.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,37.0,0.0,6.0,1.0,28.0
764,"2016","West Bengal","19","24 Paraganas North","303","Bidhannagar Pc",0.0,0.0,"","","",94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,9.0
765,"2016","West Bengal","19","Birbhum","307","Birbhum",4.0,0.0,"","","",51.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,0.0,0.0,51.0
766,"2016","West Bengal","19","Purba Bardhaman","306","Burdwan (Old)",1.0,0.0,"","","",122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0
767,"2016","West Bengal","19","Coochbehar","308","Coochbehar",0.0,0.0,"","","",31.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,96.0,0.0,0.0,0.0,6.0
768,"2016","West Bengal","19","Dinajpur Dakshin","310","Dakshin Dinajpur",2.0,0.0,"","","",51.0,0.0,3.0,0.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,2.0,1.0,1.0,26.0
769,"2016","West Bengal","19","Darjeeling","309","Darjeeling",1.0,0.0,"","","",53.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,53.0,0.0,0.0,3.0,0.0
770,"2016","West Bengal","19","Hooghly","312","Hooghly Rural Police",6.0,0.0,"","","",218.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,0.0,2.0,0.0,20.0
771,"2016","West Bengal","19","Howrah","313","Howrah G. R. P.",1.0,0.0,"","","",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
772,"2016","West Bengal","19","Howrah","313","Howrah Pc",0.0,0.0,"","","",92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0
773,"2016","West Bengal","19","Howrah","313","Howrah Rural",0.0,0.0,"","","",93.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,59.0
774,"2016","West Bengal","19","Jalpaiguri","314","Jalpaiguri",1.0,0.0,"","","",111.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,110.0,0.0,0.0,3.0,0.0
775,"2016","West Bengal","19","Jhargram","703","Jhargram",4.0,0.0,"","","",22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
776,"2016","West Bengal","19","Medinipur West","318","Kharagpur G. R. P.",0.0,0.0,"","","",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
777,"2016","West Bengal","19","Kolkata","315","Kolkata",5.0,0.0,"","","",108.0,0.0,1.0,0.0,51.0,2.0,0.0,11.0,0.0,0.0,4.0,0.0,4.0,126.0,0.0,1.0,0.0,4.0
778,"2016","West Bengal","19","Maldah","316","Malda",2.0,0.0,"","","",337.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,187.0,0.0,0.0,0.0,0.0
779,"2016","West Bengal","19","Murshidabad","319","Murshidabad",12.0,0.0,"","","",154.0,0.0,1.0,0.0,48.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,193.0,0.0,3.0,0.0,0.0
780,"2016","West Bengal","19","Nadia","320","Nadia",1.0,0.0,"","","",256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,116.0,0.0,4.0,0.0,1.0
781,"2016","West Bengal","19","Medinipur West","318","Paschim Medinipur",2.0,0.0,"","","",210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
782,"2016","West Bengal","19","Medinipur East","317","Purab Medinipur",3.0,0.0,"","","",9.0,0.0,0.0,0.0,144.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,20.0
